Case_ID,Date,Agent_ID,Department,Resolution_Type,AHT_Min,Resolved,AI_Conversion,Attendance_Rate,Revenue
13019,2025-01-22,A1000,InDesign,Remote Support,19.71,1,1,96.32909983185559,29.51
13020,2025-01-03,A1009,Acrobat,Shared Self-Help Article,20.15,1,0,92.19287992328994,42.99
13021,2025-01-17,A1000,Photoshop,Shared Self-Help Article,20.62,1,0,93.4913496859684,46.18
13022,2025-01-24,A1001,InDesign,Shared Self-Help Article,26.48,0,0,92.67302686097756,28.7
13023,2025-01-17,A1016,Photoshop,Shared Self-Help Article,20.52,1,0,90.59879740356538,38.16
13024,2025-01-06,A1015,Illustrator,Remote Support,33.14,1,1,99.15699843364152,14.69
13025,2025-01-14,A1000,Premiere Pro,Shared Self-Help Article,22.09,1,0,99.85039378171047,35.37
13026,2025-01-15,A1021,Photoshop,Shared Self-Help Article,26.73,1,0,93.0379109570413,20.15
13027,2025-01-27,A1002,InDesign,Remote Support,25.45,0,1,93.77870273958168,16.88
13028,2025-01-03,A1003,Photoshop,Remote Support,21.24,1,1,98.97166836018648,16.77
13029,2025-01-19,A1016,Illustrator,In Progress,18.49,1,1,94.94843188799199,10.27
13030,2025-01-02,A1019,Acrobat,In Progress,23.08,0,1,90.86231937898835,46.59
13031,2025-01-13,A1004,InDesign,Remote Support,23.97,0,1,90.70949884286271,43.82
13032,2025-01-11,A1016,Photoshop,Remote Support,18.56,0,1,99.17535972095888,16.2
13033,2025-01-08,A1018,Photoshop,Remote Support,22.25,1,1,95.05302954594897,20.7
13034,2025-01-29,A1003,Photoshop,Shared Self-Help Article,27.6,1,1,92.69413897733713,47.87
13035,2025-01-21,A1019,InDesign,In Progress,31.77,0,0,92.93679628007975,22.89
13036,2025-01-28,A1022,Illustrator,In Progress,25.69,1,1,91.0622504383641,27.79
13037,2025-01-27,A1026,Acrobat,Remote Support,30.73,0,0,95.59417815801486,17.91
13038,2025-01-26,A1010,Premiere Pro,Remote Support,18.27,1,1,98.96145941974105,17.57
13039,2025-01-10,A1012,Premiere Pro,Shared Self-Help Article,24.93,1,0,98.29211768919224,26.42
13040,2025-01-20,A1008,InDesign,Shared Self-Help Article,28.11,1,0,95.64980074510765,49.41
13041,2025-01-13,A1008,Illustrator,Remote Support,16.94,1,1,90.52891285668076,48.71
13042,2025-01-30,A1010,Photoshop,Remote Support,18.99,0,0,94.29993409722462,29.9
13043,2025-01-18,A1008,Acrobat,Remote Support,30.11,1,0,92.36080156753843,15.82
13044,2025-01-14,A1003,Acrobat,Shared Self-Help Article,16.54,0,0,97.73246801956465,23.19
13045,2025-01-19,A1028,Acrobat,In Progress,14.71,1,1,90.07879517654452,41.57
13046,2025-01-11,A1023,Acrobat,In Progress,29.06,1,1,99.84198948666071,11.67
13047,2025-01-29,A1008,Photoshop,In Progress,27.4,0,1,93.06037370884002,13.62
13048,2025-01-14,A1006,InDesign,Shared Self-Help Article,23.58,0,0,99.6456715783903,38.72
13049,2025-01-11,A1005,Illustrator,In Progress,21.19,1,0,90.21717544776223,26.85
13050,2025-01-13,A1005,Premiere Pro,Remote Support,19.23,1,1,96.45916512510128,44.25
13051,2025-01-30,A1013,Acrobat,In Progress,22.83,1,0,99.85323810568701,12.22
13052,2025-01-20,A1001,Acrobat,In Progress,29.32,1,0,98.58741300678189,19.69
13053,2025-01-08,A1022,InDesign,Remote Support,22.61,1,0,96.09889780356589,43.37
13054,2025-01-24,A1029,InDesign,Shared Self-Help Article,32.25,0,0,99.27205506951495,10.74
13055,2025-01-27,A1022,InDesign,In Progress,16.93,1,0,99.36047499673936,14.22
13056,2025-01-07,A1026,Illustrator,Remote Support,21.32,1,0,96.7468754459431,26.59
13057,2025-01-22,A1014,Photoshop,Shared Self-Help Article,19.55,0,0,98.71073426039817,36.79
13058,2025-01-27,A1018,Illustrator,Remote Support,15.99,0,1,95.65841240805906,24.77
13059,2025-01-24,A1019,Illustrator,Remote Support,20.65,0,1,90.37281248974676,29.54
13060,2025-01-15,A1029,Illustrator,Remote Support,23.51,0,1,92.00648856888452,42.18
13061,2025-01-04,A1002,Premiere Pro,Shared Self-Help Article,24.04,1,0,90.52049961449012,10.69
13062,2025-01-16,A1000,Premiere Pro,Shared Self-Help Article,32.27,1,0,93.33701553880412,27.49
13063,2025-01-03,A1028,InDesign,Shared Self-Help Article,23.74,1,1,97.79449880279586,30.99
13064,2025-01-07,A1008,InDesign,In Progress,27.17,1,1,94.04022639340225,20.51
13065,2025-01-07,A1004,Photoshop,Remote Support,21.75,1,1,93.98725499136965,39.12
13066,2025-01-08,A1027,Premiere Pro,Remote Support,29.81,0,0,96.5573344228954,24.94
13067,2025-01-10,A1025,Illustrator,Remote Support,33.41,0,1,93.54115770874391,33.88
13068,2025-01-02,A1001,InDesign,Shared Self-Help Article,24.08,1,1,92.32693996146705,34.92
13069,2025-01-28,A1021,InDesign,Shared Self-Help Article,16.46,1,0,99.42714688219363,16.65
13070,2025-01-20,A1009,Photoshop,Shared Self-Help Article,18.68,0,1,91.0660471714742,26.78
13071,2025-01-26,A1013,Photoshop,Remote Support,22.83,0,1,90.46653373684047,26.34
13072,2025-01-14,A1008,Photoshop,Shared Self-Help Article,23.7,0,1,90.42963000512074,16.34
13073,2025-01-09,A1005,Premiere Pro,In Progress,24.91,1,1,99.19458658643309,29.06
13074,2025-01-06,A1029,Premiere Pro,Remote Support,23.72,1,1,92.44720150202303,19.49
13075,2025-01-15,A1013,Premiere Pro,Shared Self-Help Article,21.45,0,0,91.88461165351433,22.52
13076,2025-01-24,A1007,Premiere Pro,Shared Self-Help Article,18.24,1,0,90.4119189163549,46.81
13077,2025-01-31,A1016,Photoshop,Shared Self-Help Article,23.43,0,0,95.59283778909058,33.2
13078,2025-01-01,A1001,Premiere Pro,In Progress,30.69,1,0,92.30141401661858,16.85
13079,2025-01-06,A1025,Acrobat,Shared Self-Help Article,26.52,1,0,91.23948683926046,22.05
13080,2025-01-14,A1010,Premiere Pro,In Progress,24.09,1,1,93.57616871137583,30.01
13081,2025-01-08,A1014,InDesign,In Progress,26.57,1,0,90.31574518501667,43.88
13082,2025-01-31,A1025,Premiere Pro,In Progress,19.56,0,1,91.85994128561701,30.27
13083,2025-01-07,A1013,Acrobat,Shared Self-Help Article,18.88,1,1,90.34217595495183,25.59
13084,2025-01-25,A1017,Acrobat,Remote Support,17.68,0,0,90.13145953355757,21.15
13085,2025-01-18,A1007,Illustrator,In Progress,20.79,1,1,98.49372009355707,13.7
13086,2025-01-24,A1000,Photoshop,In Progress,19.31,1,0,90.95060321260637,12.08
13087,2025-01-04,A1020,Photoshop,In Progress,27.46,0,1,92.23910734050975,41.57
13088,2025-01-25,A1016,Photoshop,Remote Support,19.04,0,1,94.76611681349235,30.2
13089,2025-01-12,A1006,InDesign,Shared Self-Help Article,17.41,1,0,97.52763268424255,26.65
13090,2025-01-22,A1010,InDesign,Remote Support,31.13,1,0,98.43484707010327,33.65
13091,2025-01-27,A1017,InDesign,Remote Support,19.16,1,0,97.50231536351389,15.36
13092,2025-01-25,A1016,Premiere Pro,Shared Self-Help Article,22.19,0,0,94.01935239605923,19.62
13093,2025-01-30,A1011,Premiere Pro,In Progress,23.68,0,0,91.22961173023313,25.61
13094,2025-01-24,A1025,Illustrator,Shared Self-Help Article,15.74,0,0,91.84482540998972,23.66
13095,2025-01-17,A1011,Acrobat,Shared Self-Help Article,27.6,1,0,93.58942765294476,26.86
13096,2025-01-29,A1003,Acrobat,In Progress,24.61,1,1,91.8315532437508,46.3
13097,2025-01-13,A1014,Illustrator,Remote Support,29.21,0,0,93.96109108878059,18.25
13098,2025-01-30,A1015,Premiere Pro,In Progress,18.02,0,0,98.44280720481648,47.85
13099,2025-01-27,A1022,Premiere Pro,Shared Self-Help Article,21.92,0,1,91.45895461051101,25.7
13100,2025-01-31,A1003,Premiere Pro,Remote Support,21.62,0,1,92.97191706916077,39.89
13101,2025-01-31,A1021,Acrobat,Shared Self-Help Article,22.74,0,0,94.10251369626096,25.76
13102,2025-01-05,A1005,Illustrator,Remote Support,14.15,1,0,97.45839297001562,44.18
13103,2025-01-30,A1023,Premiere Pro,In Progress,21.97,1,1,92.87651438042724,49.27
13104,2025-01-07,A1009,Acrobat,Remote Support,14.29,0,0,92.08485542777346,18.59
13105,2025-01-01,A1000,InDesign,Shared Self-Help Article,23.21,1,0,99.77138639546229,32.26
13106,2025-01-23,A1021,Premiere Pro,Shared Self-Help Article,10.78,1,0,94.30142178783886,46.16
13107,2025-01-12,A1020,Premiere Pro,Shared Self-Help Article,12.16,1,1,97.93920294488996,48.39
13108,2025-01-08,A1013,Photoshop,Shared Self-Help Article,25.51,1,1,94.43432726572401,47.61
13109,2025-01-15,A1027,InDesign,Remote Support,18.69,0,0,97.29479630668291,29.69
13110,2025-01-06,A1013,Acrobat,Shared Self-Help Article,16.48,1,0,92.24295133504569,15.5
13111,2025-01-17,A1009,Premiere Pro,Shared Self-Help Article,27.77,0,1,91.62783902644256,29.2
13112,2025-01-02,A1016,Photoshop,In Progress,23.06,0,0,92.16472268238124,48.3
13113,2025-01-10,A1018,Illustrator,Remote Support,25.78,0,1,94.83671756296502,18.25
13114,2025-01-03,A1012,Acrobat,In Progress,20.59,0,0,97.6974166114817,12.27
13115,2025-01-20,A1027,Premiere Pro,In Progress,34.82,1,1,91.50801018690788,12.5
13116,2025-01-31,A1011,Premiere Pro,Shared Self-Help Article,18.4,0,1,91.38471587970031,35.48
13117,2025-01-30,A1002,Photoshop,In Progress,30.14,0,0,96.72190261415135,31.25
13118,2025-01-21,A1005,InDesign,Remote Support,21.11,0,0,94.0840358887057,43.84
13119,2025-01-16,A1000,Acrobat,In Progress,13.15,1,1,95.70504992676612,19.63
13120,2025-01-03,A1019,Photoshop,In Progress,23.83,0,1,94.44232896066478,16.94
13121,2025-01-25,A1004,Premiere Pro,Remote Support,22.99,1,1,90.85482365714552,49.86
13122,2025-01-01,A1016,Acrobat,Remote Support,16.16,0,1,90.2083388530499,28.13
13123,2025-01-07,A1002,InDesign,Remote Support,16.81,1,1,94.85897549883217,36.83
13124,2025-01-12,A1028,Acrobat,Shared Self-Help Article,21.3,0,1,99.84508585471552,40.46
13125,2025-01-12,A1025,Photoshop,In Progress,23.17,0,1,91.30546616932425,38.88
13126,2025-01-30,A1020,Acrobat,Remote Support,9.07,0,0,90.11689137045416,14.66
13127,2025-01-17,A1009,InDesign,Remote Support,26.69,0,0,99.79033605145685,22.43
13128,2025-01-21,A1016,Premiere Pro,Shared Self-Help Article,18.95,0,1,91.90182798607566,27.62
13129,2025-01-04,A1009,InDesign,Remote Support,14.76,1,1,97.29559708310099,34.06
13130,2025-01-11,A1023,Acrobat,Shared Self-Help Article,26.13,1,1,98.86937267905313,29.46
13131,2025-01-12,A1016,Illustrator,Shared Self-Help Article,21.3,1,0,93.69039196357754,42.21
13132,2025-01-04,A1016,Photoshop,In Progress,27.5,1,1,98.53405352138776,32.1
13133,2025-01-08,A1006,Premiere Pro,Remote Support,23.61,1,1,98.54317178136736,34.81
13134,2025-01-28,A1004,Photoshop,In Progress,21.41,1,1,90.40998237687637,20.17
13135,2025-01-16,A1005,InDesign,Shared Self-Help Article,20.66,0,0,91.32581678634291,33.59
13136,2025-01-27,A1009,Illustrator,In Progress,23.83,0,0,96.63263799658554,25.46
13137,2025-01-12,A1019,Illustrator,In Progress,19.35,1,1,90.61728311123696,22.96
13138,2025-01-31,A1018,Photoshop,In Progress,17.16,0,1,93.28343556779468,27.73
13139,2025-01-19,A1013,Illustrator,Remote Support,24.47,0,1,97.41429442724117,30.13
13140,2025-01-24,A1004,Premiere Pro,In Progress,20.7,1,0,94.32427307848855,37.93
13141,2025-01-26,A1007,Premiere Pro,Remote Support,21.59,1,1,98.98079413208885,46.66
13142,2025-01-20,A1008,Illustrator,Remote Support,26.87,1,1,95.00477598462064,16.69
13143,2025-01-01,A1004,Premiere Pro,Shared Self-Help Article,20.85,0,1,96.41165171237469,35.23
13144,2025-01-21,A1020,InDesign,Remote Support,21.5,1,0,93.8789594232769,34.96
13145,2025-01-28,A1018,Acrobat,Remote Support,18.42,1,1,90.84226148681053,12.31
13146,2025-01-07,A1015,Illustrator,Shared Self-Help Article,23.57,0,1,90.45471453607617,50.0
13147,2025-01-02,A1003,Photoshop,Shared Self-Help Article,23.17,1,0,90.3143160532399,37.83
13148,2025-01-10,A1027,InDesign,Remote Support,25.92,0,0,97.34361390699839,23.18
13149,2025-01-20,A1015,InDesign,Remote Support,18.52,1,1,90.07737798180959,30.72
13150,2025-01-02,A1029,Premiere Pro,In Progress,19.13,1,0,92.35727944790884,28.28
13151,2025-01-17,A1025,InDesign,Shared Self-Help Article,25.38,1,1,91.79295815668095,30.8
13152,2025-01-19,A1004,Acrobat,In Progress,22.68,0,1,93.81557258948908,36.18
13153,2025-01-09,A1014,InDesign,Shared Self-Help Article,16.89,1,1,99.16166714022636,10.02
13154,2025-01-31,A1016,Illustrator,Remote Support,27.95,1,1,97.96871503947912,46.65
13155,2025-01-19,A1010,Photoshop,In Progress,12.93,0,1,95.65007594850437,45.09
13156,2025-01-29,A1027,Photoshop,Shared Self-Help Article,25.34,1,1,91.17268863512899,45.6
13157,2025-01-17,A1003,Premiere Pro,Remote Support,15.09,1,0,96.60291435174207,28.09
13158,2025-01-31,A1026,Illustrator,In Progress,30.85,1,0,97.77641849160673,20.37
13159,2025-01-16,A1001,Illustrator,In Progress,13.7,1,1,99.12702078317395,44.13
13160,2025-01-29,A1029,Illustrator,Shared Self-Help Article,27.18,1,0,93.81494579101769,18.64
13161,2025-01-26,A1007,Illustrator,Remote Support,21.01,0,0,99.6673886609654,39.17
13162,2025-01-18,A1017,Acrobat,In Progress,19.59,1,0,95.8417881930599,24.78
13163,2025-01-10,A1017,Photoshop,Shared Self-Help Article,22.35,0,0,92.13802877580295,33.98
13164,2025-01-20,A1029,Acrobat,Shared Self-Help Article,24.58,1,0,95.37194111261181,27.43
13165,2025-01-04,A1022,Premiere Pro,In Progress,16.9,1,1,94.66726908331631,33.11
13166,2025-01-30,A1015,Acrobat,In Progress,17.34,1,1,91.37687010409573,13.45
13167,2025-01-30,A1026,Premiere Pro,Remote Support,24.67,1,0,98.64689569622048,26.45
13168,2025-01-29,A1015,Premiere Pro,In Progress,12.88,0,0,90.79554520379432,49.24
13169,2025-01-17,A1009,InDesign,Remote Support,18.5,1,1,95.9646367911853,16.48
13170,2025-01-15,A1029,Photoshop,In Progress,36.62,0,1,92.71730608442176,43.21
13171,2025-01-04,A1024,Premiere Pro,In Progress,16.58,0,0,98.05051476569979,12.72
13172,2025-01-30,A1024,InDesign,Remote Support,27.16,1,0,90.5741509361945,34.32
13173,2025-01-07,A1006,Photoshop,Shared Self-Help Article,18.49,1,0,90.27899791160434,15.74
13174,2025-01-08,A1029,Photoshop,In Progress,23.97,1,0,90.20851523148487,27.18
13175,2025-01-20,A1007,InDesign,Shared Self-Help Article,24.69,0,0,92.40484740928721,26.16
13176,2025-01-30,A1028,Acrobat,Remote Support,27.06,1,1,95.39809918508242,42.33
13177,2025-01-14,A1027,Illustrator,Remote Support,20.42,1,0,95.80984731667361,17.97
13178,2025-01-23,A1027,Acrobat,Shared Self-Help Article,31.36,0,0,94.91834495380863,11.83
13179,2025-01-16,A1029,InDesign,Remote Support,18.47,1,1,95.67400920137514,42.81
13180,2025-01-05,A1009,Acrobat,In Progress,22.59,0,1,91.5899494632912,32.82
13181,2025-01-16,A1018,Photoshop,Remote Support,22.65,0,0,91.85449529952476,46.34
13182,2025-01-24,A1013,Photoshop,Remote Support,15.81,0,0,96.12887501426518,43.36
13183,2025-01-22,A1003,Acrobat,Shared Self-Help Article,19.99,1,0,90.12104124780258,33.13
13184,2025-01-01,A1019,Premiere Pro,In Progress,22.23,0,1,90.99859221899713,20.43
13185,2025-01-19,A1022,Premiere Pro,Shared Self-Help Article,19.26,0,1,95.0138642530565,40.45
13186,2025-01-16,A1023,Illustrator,Shared Self-Help Article,33.62,1,1,99.65596770011399,49.23
13187,2025-01-19,A1027,Photoshop,In Progress,17.23,0,0,98.71721406719979,22.22
13188,2025-01-02,A1021,Illustrator,Remote Support,27.32,0,1,90.84575866981587,20.34
13189,2025-01-05,A1003,InDesign,In Progress,25.7,1,1,90.36306472227388,22.07
13190,2025-01-08,A1000,Premiere Pro,Shared Self-Help Article,21.35,1,0,99.27804541551521,12.5
13191,2025-01-12,A1017,Acrobat,Remote Support,17.09,0,1,97.30302153679385,12.2
13192,2025-01-07,A1000,Photoshop,Shared Self-Help Article,17.58,0,0,92.26713452202343,22.64
13193,2025-01-07,A1027,Premiere Pro,Shared Self-Help Article,18.83,1,0,97.49526911159555,36.25
13194,2025-01-01,A1009,InDesign,Remote Support,12.49,1,0,99.02792428757984,36.45
13195,2025-01-21,A1028,InDesign,Remote Support,16.4,0,1,98.30940767237529,45.69
13196,2025-01-26,A1027,InDesign,Remote Support,14.01,0,0,91.91474579222535,26.1
13197,2025-01-07,A1027,Illustrator,Shared Self-Help Article,28.15,0,0,99.0500828665733,39.51
13198,2025-01-18,A1011,Premiere Pro,In Progress,24.51,0,0,93.40308511948001,38.09
13199,2025-01-14,A1025,Premiere Pro,In Progress,25.35,1,1,90.73600100235964,22.97
13200,2025-01-18,A1006,Illustrator,In Progress,24.36,1,0,92.15902639215173,30.78
13201,2025-01-01,A1001,Acrobat,Shared Self-Help Article,22.25,0,0,94.50878235747359,45.09
13202,2025-01-19,A1008,InDesign,In Progress,28.72,1,1,99.14747707315249,26.0
13203,2025-01-24,A1023,InDesign,In Progress,18.37,0,1,93.51859736074614,33.51
13204,2025-01-25,A1002,Acrobat,In Progress,21.95,0,1,90.46525837857627,28.14
13205,2025-01-21,A1020,Photoshop,Remote Support,25.16,1,1,92.1283996414454,29.16
13206,2025-01-10,A1007,Premiere Pro,Remote Support,14.81,0,0,92.90035822975015,25.31
13207,2025-01-13,A1014,Acrobat,In Progress,36.9,1,1,93.2367870761308,19.58
13208,2025-01-24,A1017,Acrobat,Shared Self-Help Article,21.56,0,0,99.33441543438533,38.95
13209,2025-01-03,A1001,InDesign,Remote Support,22.13,1,1,93.92852971709496,41.51
13210,2025-01-15,A1010,Illustrator,In Progress,27.7,0,0,98.04593123103315,39.74
13211,2025-01-22,A1019,Premiere Pro,Remote Support,25.99,1,0,94.33893863210902,42.7
13212,2025-01-11,A1019,Premiere Pro,Shared Self-Help Article,21.61,0,1,91.06613340599742,42.31
13213,2025-01-02,A1007,Photoshop,Shared Self-Help Article,22.07,0,0,90.20116990060946,28.98
13214,2025-01-13,A1006,Premiere Pro,Shared Self-Help Article,13.9,0,1,97.0546513724031,12.95
13215,2025-01-17,A1008,Acrobat,Shared Self-Help Article,18.64,0,1,90.01727980587512,20.98
13216,2025-01-05,A1016,Premiere Pro,In Progress,24.01,1,1,99.64579075889529,37.1
13217,2025-01-21,A1013,Illustrator,Remote Support,23.64,1,0,94.11652922960909,17.85
13218,2025-01-28,A1022,Photoshop,Remote Support,27.53,1,0,91.337047917013,12.88
13219,2025-01-06,A1005,Illustrator,Shared Self-Help Article,20.82,0,0,97.29310745732585,33.72
13220,2025-01-13,A1018,Acrobat,Remote Support,14.48,0,1,93.95626500580293,30.18
13221,2025-01-21,A1009,Acrobat,In Progress,26.7,0,0,97.71518122539028,32.72
13222,2025-01-03,A1012,Premiere Pro,Shared Self-Help Article,28.6,0,1,98.03160369154628,19.96
13223,2025-01-09,A1028,InDesign,Remote Support,25.91,0,0,94.38475251849773,19.19
13224,2025-01-12,A1001,Illustrator,Shared Self-Help Article,20.6,0,0,94.47945661775054,16.74
13225,2025-01-14,A1025,Illustrator,In Progress,26.64,1,1,97.04937554887651,17.36
13226,2025-01-11,A1014,Photoshop,Remote Support,38.56,0,1,96.35174870026759,33.71
13227,2025-01-16,A1019,Premiere Pro,In Progress,22.0,0,0,91.94233826836582,38.92
13228,2025-01-13,A1019,InDesign,Shared Self-Help Article,14.86,1,1,93.22944299859059,33.56
13229,2025-01-27,A1023,Photoshop,In Progress,18.49,0,0,99.01286653697554,34.51
13230,2025-01-29,A1000,InDesign,In Progress,24.55,0,0,97.67935357353316,23.96
13231,2025-01-15,A1028,Acrobat,Shared Self-Help Article,13.4,1,1,96.23581411273636,24.96
13232,2025-01-15,A1027,Illustrator,In Progress,22.27,0,0,93.62036471794927,17.27
13233,2025-01-07,A1006,Premiere Pro,In Progress,23.32,0,0,93.37609018033939,33.38
13234,2025-01-23,A1018,Acrobat,Shared Self-Help Article,29.1,1,0,93.08196136269878,38.26
13235,2025-01-20,A1022,Illustrator,In Progress,27.97,0,0,94.21191825536955,14.31
13236,2025-01-09,A1024,Acrobat,In Progress,25.74,1,0,93.79182288044726,34.3
13237,2025-01-23,A1008,Illustrator,Shared Self-Help Article,10.61,0,0,95.72679340955713,25.57
13238,2025-01-21,A1017,InDesign,Remote Support,26.03,0,1,96.95743974748348,15.22
13239,2025-01-19,A1029,Premiere Pro,In Progress,24.95,1,1,91.16155798461125,19.28
13240,2025-01-03,A1018,Premiere Pro,In Progress,22.7,1,1,98.28939686584657,19.63
13241,2025-01-10,A1017,Photoshop,Shared Self-Help Article,12.77,0,0,92.98793704324927,21.86
13242,2025-01-20,A1020,Acrobat,Shared Self-Help Article,17.54,1,1,98.10769242967649,24.91
13243,2025-01-16,A1009,Illustrator,In Progress,15.59,0,0,98.31966796330843,27.63
13244,2025-01-26,A1017,Premiere Pro,Shared Self-Help Article,11.34,0,0,91.45083339615418,23.75
13245,2025-01-29,A1024,Acrobat,Remote Support,21.41,0,0,95.21074694851853,18.63
13246,2025-01-25,A1013,Acrobat,In Progress,17.43,0,0,99.15680829860405,16.37
13247,2025-01-15,A1017,Photoshop,Shared Self-Help Article,34.55,0,1,94.69390122577454,26.64
13248,2025-01-23,A1018,InDesign,Remote Support,20.58,1,0,99.19288450843814,26.21
13249,2025-01-15,A1009,Acrobat,In Progress,27.89,1,1,94.90664262642943,40.54
13250,2025-01-25,A1021,InDesign,Remote Support,13.57,1,0,90.28320253861482,34.35
13251,2025-01-30,A1021,Illustrator,In Progress,18.77,0,0,96.37905741430714,44.82
13252,2025-01-19,A1013,Photoshop,Shared Self-Help Article,21.9,1,0,92.9921025193349,34.12
13253,2025-01-17,A1000,Premiere Pro,Shared Self-Help Article,16.88,1,0,99.54282891338049,33.87
13254,2025-01-06,A1020,Photoshop,Remote Support,19.31,1,1,94.21780225678901,31.66
13255,2025-01-31,A1018,Acrobat,In Progress,20.33,1,0,93.7892449189943,44.41
13256,2025-01-31,A1020,Premiere Pro,In Progress,20.25,1,1,92.92690358969917,15.34
13257,2025-01-12,A1023,Illustrator,Shared Self-Help Article,30.7,0,1,99.53719394014786,36.53
13258,2025-01-13,A1000,Photoshop,Shared Self-Help Article,23.31,0,1,91.8134481116137,41.0
