Interaction_ID,Date,Issue_Type,Status,Channel,Rating,CSAT,DSAT
17487,2025-01-10,Download/Install,OK,Chat,4,1,0
17488,2025-01-18,Provisioning Issue,Received,Phone,4,1,0
17489,2025-01-03,Update,Pending_Agent,Chat,5,1,0
17490,2025-01-05,Update,Pending_Agent,Phone,5,1,0
17491,2025-01-02,Activation Issue,Callback,Phone,4,1,0
17492,2025-01-04,Activation Issue,Callback,Phone,1,0,1
17493,2025-01-29,Activation Issue,Received,Chat,1,0,1
17494,2025-01-10,Activation Issue,Pending_Agent,Chat,5,1,0
17495,2025-01-21,Update,Callback,Chat,3,0,0
17496,2025-01-17,Activation Issue,Pending_Agent,Phone,1,0,1
17497,2025-01-24,Update,Received,Phone,1,0,1
17498,2025-01-16,Download/Install,OK,Chat,1,0,1
17499,2025-01-21,Activation Issue,Pending_Customer,Phone,1,0,1
17500,2025-01-14,Download/Install,OK,Chat,5,1,0
17501,2025-01-31,Activation Issue,Received,Chat,4,1,0
17502,2025-01-04,How To,Pending_Customer,Chat,4,1,0
17503,2025-01-16,Provisioning Issue,Received,Chat,4,1,0
17504,2025-01-27,Activation Issue,Pending_Customer,Chat,5,1,0
17505,2025-01-11,How To,OK,Chat,3,0,0
17506,2025-01-09,Download/Install,Pending_Agent,Chat,1,0,1
17507,2025-01-29,Provisioning Issue,OK,Chat,3,0,0
17508,2025-01-28,Provisioning Issue,Callback,Chat,5,1,0
17509,2025-01-24,Provisioning Issue,Pending_Agent,Phone,2,0,1
17510,2025-01-14,Provisioning Issue,Callback,Chat,4,1,0
17511,2025-01-14,Update,Callback,Phone,3,0,0
17512,2025-01-12,Download/Install,Pending_Agent,Chat,1,0,1
17513,2025-01-23,Update,OK,Phone,2,0,1
17514,2025-01-03,Activation Issue,Callback,Chat,5,1,0
17515,2025-01-31,Activation Issue,OK,Chat,5,1,0
17516,2025-01-12,Activation Issue,Pending_Customer,Phone,3,0,0
17517,2025-01-11,How To,Pending_Agent,Chat,5,1,0
17518,2025-01-16,Update,Received,Phone,3,0,0
17519,2025-01-12,Update,OK,Phone,4,1,0
17520,2025-01-30,Download/Install,Pending_Agent,Phone,3,0,0
17521,2025-01-06,Download/Install,Pending_Agent,Phone,5,1,0
17522,2025-01-28,How To,Pending_Customer,Phone,1,0,1
17523,2025-01-11,Download/Install,Pending_Agent,Phone,2,0,1
17524,2025-01-13,Download/Install,Pending_Customer,Phone,3,0,0
17525,2025-01-18,Update,Received,Phone,1,0,1
17526,2025-01-03,Provisioning Issue,Received,Chat,5,1,0
17527,2025-01-15,Provisioning Issue,Callback,Chat,1,0,1
17528,2025-01-12,Provisioning Issue,Pending_Customer,Phone,2,0,1
17529,2025-01-03,Update,Callback,Chat,3,0,0
17530,2025-01-15,Download/Install,Callback,Phone,1,0,1
17531,2025-01-01,Update,Received,Phone,5,1,0
17532,2025-01-26,Download/Install,Pending_Customer,Chat,2,0,1
17533,2025-01-20,Update,Pending_Agent,Phone,2,0,1
17534,2025-01-28,Download/Install,Callback,Chat,2,0,1
17535,2025-01-08,Provisioning Issue,OK,Chat,3,0,0
17536,2025-01-20,Update,Callback,Phone,5,1,0
17537,2025-01-10,Update,Received,Chat,3,0,0
17538,2025-01-19,Activation Issue,Pending_Customer,Phone,3,0,0
17539,2025-01-11,Provisioning Issue,Pending_Customer,Phone,2,0,1
17540,2025-01-26,How To,Pending_Customer,Phone,3,0,0
17541,2025-01-16,Provisioning Issue,Received,Phone,3,0,0
17542,2025-01-06,Provisioning Issue,Callback,Chat,5,1,0
17543,2025-01-09,Update,Pending_Agent,Phone,2,0,1
17544,2025-01-08,Provisioning Issue,Pending_Customer,Phone,4,1,0
17545,2025-01-30,Update,OK,Chat,2,0,1
17546,2025-01-17,Provisioning Issue,OK,Chat,1,0,1
17547,2025-01-17,Provisioning Issue,Pending_Customer,Chat,2,0,1
17548,2025-01-16,How To,Pending_Customer,Phone,5,1,0
17549,2025-01-01,How To,Callback,Chat,4,1,0
17550,2025-01-24,Activation Issue,Pending_Agent,Phone,1,0,1
17551,2025-01-31,Provisioning Issue,Pending_Customer,Chat,1,0,1
17552,2025-01-17,Update,OK,Phone,4,1,0
17553,2025-01-08,Update,Received,Chat,4,1,0
17554,2025-01-24,Provisioning Issue,Callback,Chat,3,0,0
17555,2025-01-06,Activation Issue,Pending_Customer,Chat,2,0,1
17556,2025-01-21,Activation Issue,Received,Phone,5,1,0
17557,2025-01-02,How To,Callback,Chat,3,0,0
17558,2025-01-21,How To,Pending_Agent,Phone,1,0,1
17559,2025-01-24,Activation Issue,Callback,Phone,3,0,0
17560,2025-01-19,Provisioning Issue,Pending_Customer,Phone,2,0,1
17561,2025-01-08,How To,Received,Chat,5,1,0
17562,2025-01-22,How To,Pending_Agent,Phone,4,1,0
17563,2025-01-14,How To,Received,Phone,4,1,0
17564,2025-01-15,Activation Issue,Pending_Customer,Phone,3,0,0
17565,2025-01-30,Download/Install,Callback,Chat,1,0,1
17566,2025-01-22,Activation Issue,OK,Phone,4,1,0
17567,2025-01-08,How To,OK,Chat,3,0,0
17568,2025-01-30,Activation Issue,Pending_Agent,Phone,4,1,0
17569,2025-01-09,Update,Callback,Chat,5,1,0
17570,2025-01-02,Provisioning Issue,Pending_Agent,Chat,2,0,1
17571,2025-01-03,How To,Received,Phone,4,1,0
17572,2025-01-16,Activation Issue,Callback,Chat,5,1,0
17573,2025-01-26,Provisioning Issue,Received,Chat,4,1,0
17574,2025-01-14,Activation Issue,OK,Phone,1,0,1
17575,2025-01-15,Download/Install,Pending_Agent,Chat,4,1,0
17576,2025-01-02,Activation Issue,Pending_Customer,Chat,3,0,0
17577,2025-01-02,Update,Pending_Customer,Chat,4,1,0
17578,2025-01-09,Provisioning Issue,OK,Phone,3,0,0
17579,2025-01-26,Provisioning Issue,OK,Phone,2,0,1
17580,2025-01-09,How To,OK,Chat,5,1,0
17581,2025-01-11,Provisioning Issue,Pending_Customer,Phone,1,0,1
17582,2025-01-05,Download/Install,Received,Chat,4,1,0
17583,2025-01-09,Update,Pending_Agent,Phone,1,0,1
17584,2025-01-23,Update,Pending_Agent,Chat,5,1,0
17585,2025-01-14,Download/Install,Pending_Customer,Chat,2,0,1
17586,2025-01-27,Download/Install,Callback,Chat,1,0,1
17587,2025-01-29,Download/Install,OK,Phone,3,0,0
17588,2025-01-27,Download/Install,Pending_Customer,Phone,2,0,1
17589,2025-01-15,Provisioning Issue,Callback,Chat,5,1,0
17590,2025-01-26,Update,OK,Chat,4,1,0
17591,2025-01-12,Download/Install,OK,Phone,4,1,0
17592,2025-01-21,How To,Received,Phone,5,1,0
17593,2025-01-09,Update,OK,Phone,2,0,1
17594,2025-01-05,Update,Pending_Customer,Chat,1,0,1
17595,2025-01-13,Download/Install,OK,Chat,5,1,0
17596,2025-01-04,Activation Issue,Pending_Customer,Phone,2,0,1
17597,2025-01-11,Activation Issue,Callback,Chat,4,1,0
17598,2025-01-10,How To,Received,Chat,2,0,1
17599,2025-01-06,Provisioning Issue,Pending_Customer,Phone,4,1,0
17600,2025-01-28,Download/Install,OK,Phone,5,1,0
17601,2025-01-01,How To,Pending_Agent,Chat,3,0,0
17602,2025-01-06,Activation Issue,Pending_Customer,Phone,5,1,0
17603,2025-01-21,How To,Callback,Chat,1,0,1
17604,2025-01-02,Update,OK,Chat,5,1,0
17605,2025-01-25,Download/Install,Pending_Agent,Phone,4,1,0
17606,2025-01-04,Update,Pending_Customer,Phone,2,0,1
17607,2025-01-29,How To,Callback,Phone,4,1,0
17608,2025-01-12,Activation Issue,Received,Phone,3,0,0
17609,2025-01-18,Update,Pending_Agent,Chat,5,1,0
17610,2025-01-14,How To,Received,Phone,2,0,1
17611,2025-01-06,Activation Issue,Callback,Phone,3,0,0
17612,2025-01-01,Activation Issue,Pending_Customer,Phone,2,0,1
17613,2025-01-18,Activation Issue,Pending_Agent,Chat,3,0,0
17614,2025-01-07,Activation Issue,Callback,Chat,4,1,0
17615,2025-01-16,Provisioning Issue,Received,Phone,5,1,0
17616,2025-01-10,Activation Issue,Pending_Agent,Phone,4,1,0
17617,2025-01-18,Activation Issue,Pending_Agent,Phone,1,0,1
17618,2025-01-19,Provisioning Issue,OK,Chat,2,0,1
17619,2025-01-14,Activation Issue,Pending_Customer,Phone,3,0,0
17620,2025-01-02,Provisioning Issue,Received,Phone,1,0,1
17621,2025-01-02,Provisioning Issue,Pending_Customer,Phone,2,0,1
17622,2025-01-19,Provisioning Issue,Callback,Phone,4,1,0
17623,2025-01-19,Activation Issue,OK,Phone,2,0,1
17624,2025-01-08,Activation Issue,Pending_Customer,Chat,1,0,1
17625,2025-01-14,Download/Install,OK,Chat,5,1,0
17626,2025-01-03,Update,Pending_Agent,Chat,5,1,0
17627,2025-01-03,Provisioning Issue,Pending_Agent,Phone,2,0,1
17628,2025-01-08,Provisioning Issue,Callback,Phone,3,0,0
17629,2025-01-13,Activation Issue,Callback,Phone,2,0,1
17630,2025-01-10,Update,Pending_Agent,Chat,5,1,0
17631,2025-01-31,Update,OK,Phone,4,1,0
17632,2025-01-03,How To,Pending_Agent,Chat,1,0,1
17633,2025-01-08,Update,Received,Phone,3,0,0
17634,2025-01-23,How To,Pending_Customer,Chat,5,1,0
17635,2025-01-24,Activation Issue,OK,Chat,5,1,0
17636,2025-01-21,Provisioning Issue,Received,Chat,5,1,0
17637,2025-01-14,Update,OK,Phone,5,1,0
17638,2025-01-25,Download/Install,Pending_Customer,Phone,5,1,0
17639,2025-01-10,How To,OK,Chat,4,1,0
17640,2025-01-06,Activation Issue,Callback,Phone,2,0,1
17641,2025-01-29,Provisioning Issue,Callback,Phone,1,0,1
17642,2025-01-10,How To,Received,Phone,3,0,0
17643,2025-01-30,Update,OK,Phone,2,0,1
17644,2025-01-29,How To,OK,Phone,2,0,1
17645,2025-01-03,Download/Install,OK,Chat,2,0,1
17646,2025-01-22,Provisioning Issue,OK,Phone,2,0,1
17647,2025-01-26,Provisioning Issue,Callback,Chat,5,1,0
17648,2025-01-07,Update,Received,Phone,3,0,0
17649,2025-01-04,Update,Pending_Customer,Phone,5,1,0
17650,2025-01-30,Provisioning Issue,Received,Phone,2,0,1
17651,2025-01-21,Activation Issue,Received,Chat,3,0,0
17652,2025-01-27,Activation Issue,Pending_Agent,Phone,2,0,1
17653,2025-01-20,Update,Pending_Customer,Phone,1,0,1
17654,2025-01-04,How To,OK,Phone,4,1,0
17655,2025-01-20,Activation Issue,Pending_Agent,Phone,5,1,0
17656,2025-01-19,Activation Issue,Received,Chat,5,1,0
17657,2025-01-05,Activation Issue,OK,Phone,2,0,1
17658,2025-01-01,Update,Callback,Chat,3,0,0
17659,2025-01-03,How To,Pending_Agent,Phone,1,0,1
17660,2025-01-22,Update,Pending_Customer,Chat,1,0,1
17661,2025-01-11,Activation Issue,OK,Chat,4,1,0
17662,2025-01-24,Provisioning Issue,Pending_Customer,Phone,1,0,1
17663,2025-01-21,Download/Install,Pending_Agent,Phone,1,0,1
17664,2025-01-11,Download/Install,Callback,Phone,1,0,1
17665,2025-01-09,How To,Callback,Phone,5,1,0
17666,2025-01-21,Download/Install,Callback,Phone,3,0,0
17667,2025-01-23,How To,Pending_Customer,Phone,3,0,0
17668,2025-01-29,Update,Callback,Chat,2,0,1
17669,2025-01-24,Provisioning Issue,Pending_Customer,Phone,5,1,0
17670,2025-01-25,Download/Install,OK,Phone,4,1,0
17671,2025-01-11,Download/Install,Pending_Customer,Chat,2,0,1
17672,2025-01-01,How To,Pending_Customer,Phone,3,0,0
17673,2025-01-29,Activation Issue,Callback,Chat,3,0,0
17674,2025-01-17,Activation Issue,Received,Phone,3,0,0
17675,2025-01-27,Provisioning Issue,Received,Chat,3,0,0
17676,2025-01-29,Update,Pending_Customer,Chat,3,0,0
17677,2025-01-31,Activation Issue,Pending_Customer,Phone,4,1,0
17678,2025-01-24,Update,Pending_Agent,Phone,2,0,1
17679,2025-01-19,Activation Issue,Callback,Phone,4,1,0
17680,2025-01-11,Provisioning Issue,Pending_Customer,Chat,3,0,0
17681,2025-01-04,Provisioning Issue,OK,Phone,1,0,1
17682,2025-01-01,Activation Issue,Pending_Agent,Phone,2,0,1
17683,2025-01-30,How To,Callback,Chat,1,0,1
17684,2025-01-08,Activation Issue,OK,Phone,2,0,1
17685,2025-01-31,How To,Callback,Chat,2,0,1
17686,2025-01-13,Provisioning Issue,Pending_Agent,Chat,4,1,0
17687,2025-01-14,Download/Install,Received,Phone,4,1,0
17688,2025-01-14,How To,Pending_Agent,Phone,3,0,0
17689,2025-01-25,How To,Pending_Agent,Phone,4,1,0
17690,2025-01-31,Update,Pending_Agent,Chat,4,1,0
17691,2025-01-28,Provisioning Issue,Received,Chat,4,1,0
17692,2025-01-04,Update,OK,Phone,2,0,1
17693,2025-01-02,Activation Issue,Callback,Phone,3,0,0
17694,2025-01-19,Download/Install,OK,Chat,3,0,0
17695,2025-01-11,Provisioning Issue,Received,Chat,3,0,0
17696,2025-01-27,Download/Install,OK,Phone,5,1,0
17697,2025-01-01,Download/Install,Pending_Customer,Chat,3,0,0
17698,2025-01-01,Activation Issue,Received,Phone,1,0,1
17699,2025-01-29,Provisioning Issue,Pending_Customer,Chat,4,1,0
17700,2025-01-20,Activation Issue,Callback,Chat,3,0,0
17701,2025-01-29,How To,Pending_Customer,Chat,3,0,0
17702,2025-01-05,Download/Install,Received,Chat,5,1,0
17703,2025-01-14,How To,OK,Phone,5,1,0
17704,2025-01-14,How To,Pending_Customer,Chat,5,1,0
17705,2025-01-08,Provisioning Issue,OK,Chat,5,1,0
17706,2025-01-14,Download/Install,Pending_Agent,Chat,2,0,1
17707,2025-01-05,Download/Install,Received,Chat,2,0,1
17708,2025-01-25,Update,Received,Chat,4,1,0
17709,2025-01-19,Provisioning Issue,OK,Phone,3,0,0
17710,2025-01-15,Provisioning Issue,OK,Phone,1,0,1
17711,2025-01-02,Activation Issue,Pending_Agent,Chat,3,0,0
17712,2025-01-15,Provisioning Issue,Received,Phone,3,0,0
17713,2025-01-12,Update,Callback,Chat,5,1,0
17714,2025-01-23,How To,Pending_Agent,Phone,1,0,1
17715,2025-01-05,Activation Issue,Callback,Phone,5,1,0
17716,2025-01-16,Activation Issue,Pending_Customer,Chat,1,0,1
17717,2025-01-16,How To,Callback,Phone,2,0,1
17718,2025-01-12,Activation Issue,OK,Phone,3,0,0
17719,2025-01-24,Provisioning Issue,Pending_Customer,Phone,2,0,1
17720,2025-01-06,Download/Install,Callback,Phone,2,0,1
17721,2025-01-13,Activation Issue,Received,Chat,3,0,0
17722,2025-01-10,Download/Install,Pending_Customer,Phone,2,0,1
17723,2025-01-02,How To,OK,Phone,2,0,1
17724,2025-01-09,Download/Install,Callback,Chat,5,1,0
17725,2025-01-07,How To,Received,Chat,1,0,1
17726,2025-01-23,How To,Pending_Agent,Chat,4,1,0
17727,2025-01-23,Update,Callback,Chat,5,1,0
17728,2025-01-12,Update,Callback,Phone,2,0,1
17729,2025-01-23,Download/Install,OK,Chat,5,1,0
17730,2025-01-10,Update,Pending_Customer,Phone,3,0,0
17731,2025-01-13,Update,Callback,Phone,5,1,0
17732,2025-01-24,Activation Issue,OK,Phone,1,0,1
17733,2025-01-08,Update,Received,Phone,5,1,0
17734,2025-01-07,Download/Install,Pending_Customer,Chat,1,0,1
17735,2025-01-30,Download/Install,Received,Chat,5,1,0
17736,2025-01-10,Update,Pending_Agent,Phone,3,0,0
17737,2025-01-03,How To,OK,Phone,3,0,0
17738,2025-01-28,Update,Pending_Customer,Chat,1,0,1
17739,2025-01-12,Activation Issue,Callback,Phone,5,1,0
17740,2025-01-13,Provisioning Issue,Pending_Agent,Phone,1,0,1
17741,2025-01-19,Provisioning Issue,Received,Chat,1,0,1
17742,2025-01-16,Update,Callback,Chat,1,0,1
17743,2025-01-18,How To,Received,Chat,3,0,0
17744,2025-01-30,Activation Issue,Callback,Phone,2,0,1
17745,2025-01-05,Provisioning Issue,Callback,Chat,3,0,0
17746,2025-01-11,How To,OK,Chat,2,0,1
17747,2025-01-20,Update,Callback,Phone,3,0,0
17748,2025-01-27,Update,Received,Phone,4,1,0
17749,2025-01-23,Provisioning Issue,Callback,Phone,5,1,0
17750,2025-01-06,Download/Install,Pending_Agent,Chat,2,0,1
17751,2025-01-20,Update,Pending_Customer,Phone,4,1,0
17752,2025-01-26,Activation Issue,Received,Chat,1,0,1
17753,2025-01-30,Activation Issue,Received,Phone,1,0,1
17754,2025-01-08,Download/Install,Callback,Phone,2,0,1
17755,2025-01-08,Provisioning Issue,Pending_Agent,Phone,2,0,1
17756,2025-01-23,Update,Pending_Agent,Chat,2,0,1
17757,2025-01-27,Update,Pending_Agent,Chat,1,0,1
17758,2025-01-26,Download/Install,Pending_Customer,Chat,3,0,0
17759,2025-01-29,Activation Issue,Callback,Phone,4,1,0
17760,2025-01-08,How To,Callback,Chat,3,0,0
17761,2025-01-19,Update,Callback,Phone,2,0,1
17762,2025-01-30,How To,Pending_Customer,Phone,3,0,0
17763,2025-01-23,How To,Pending_Agent,Phone,5,1,0
17764,2025-01-14,Activation Issue,OK,Chat,1,0,1
17765,2025-01-26,Update,OK,Phone,5,1,0
17766,2025-01-28,Activation Issue,Received,Chat,1,0,1
17767,2025-01-12,Activation Issue,Pending_Customer,Phone,1,0,1
17768,2025-01-30,How To,Received,Chat,3,0,0
17769,2025-01-07,Provisioning Issue,OK,Chat,1,0,1
17770,2025-01-25,Provisioning Issue,Callback,Phone,1,0,1
17771,2025-01-23,How To,Callback,Phone,3,0,0
17772,2025-01-08,Provisioning Issue,Callback,Chat,5,1,0
17773,2025-01-11,Activation Issue,Received,Chat,2,0,1
17774,2025-01-23,How To,Received,Phone,4,1,0
17775,2025-01-09,How To,Pending_Customer,Phone,3,0,0
17776,2025-01-15,Update,OK,Phone,2,0,1
17777,2025-01-09,Update,OK,Chat,3,0,0
17778,2025-01-20,Download/Install,OK,Chat,2,0,1
17779,2025-01-25,How To,OK,Chat,5,1,0
17780,2025-01-01,Activation Issue,Callback,Chat,4,1,0
17781,2025-01-19,How To,Callback,Phone,1,0,1
17782,2025-01-11,Provisioning Issue,Pending_Customer,Chat,3,0,0
17783,2025-01-31,Download/Install,Pending_Agent,Chat,3,0,0
17784,2025-01-05,How To,Callback,Phone,5,1,0
17785,2025-01-29,Download/Install,Callback,Chat,3,0,0
17786,2025-01-03,Download/Install,Pending_Customer,Chat,5,1,0
17787,2025-01-03,Update,OK,Phone,4,1,0
17788,2025-01-06,How To,Pending_Customer,Phone,1,0,1
17789,2025-01-08,Update,OK,Phone,5,1,0
17790,2025-01-13,Update,Received,Phone,2,0,1
17791,2025-01-19,Update,Callback,Phone,4,1,0
17792,2025-01-12,Activation Issue,Received,Phone,3,0,0
17793,2025-01-27,Activation Issue,Pending_Agent,Phone,2,0,1
17794,2025-01-10,Activation Issue,Pending_Customer,Chat,1,0,1
17795,2025-01-22,How To,Pending_Customer,Phone,2,0,1
17796,2025-01-30,Update,Pending_Customer,Chat,5,1,0
17797,2025-01-07,How To,Pending_Customer,Chat,1,0,1
17798,2025-01-09,Update,Received,Chat,2,0,1
17799,2025-01-02,How To,Pending_Customer,Chat,3,0,0
17800,2025-01-16,How To,Pending_Customer,Phone,3,0,0
17801,2025-01-23,How To,Pending_Agent,Phone,1,0,1
17802,2025-01-23,Activation Issue,Callback,Phone,4,1,0
17803,2025-01-20,Provisioning Issue,Received,Chat,2,0,1
17804,2025-01-22,Provisioning Issue,Pending_Agent,Phone,1,0,1
17805,2025-01-17,Update,Received,Chat,1,0,1
17806,2025-01-20,How To,Callback,Phone,1,0,1
17807,2025-01-25,Update,Callback,Chat,5,1,0
17808,2025-01-28,Download/Install,Callback,Phone,3,0,0
17809,2025-01-01,How To,Pending_Agent,Phone,4,1,0
17810,2025-01-10,How To,Callback,Phone,3,0,0
17811,2025-01-29,Activation Issue,Pending_Customer,Phone,2,0,1
17812,2025-01-28,Download/Install,Pending_Agent,Phone,5,1,0
17813,2025-01-16,Provisioning Issue,Pending_Agent,Phone,2,0,1
17814,2025-01-19,Activation Issue,Callback,Phone,2,0,1
17815,2025-01-05,Update,Pending_Customer,Phone,2,0,1
17816,2025-01-19,Download/Install,Received,Phone,4,1,0
17817,2025-01-26,Provisioning Issue,OK,Phone,4,1,0
17818,2025-01-09,Download/Install,OK,Chat,3,0,0
17819,2025-01-24,Activation Issue,Callback,Chat,4,1,0
17820,2025-01-23,Download/Install,Received,Phone,3,0,0
17821,2025-01-17,Download/Install,Received,Chat,4,1,0
17822,2025-01-19,Activation Issue,Pending_Agent,Chat,2,0,1
17823,2025-01-27,Provisioning Issue,Received,Chat,4,1,0
17824,2025-01-08,Activation Issue,OK,Chat,5,1,0
17825,2025-01-08,Update,Pending_Customer,Chat,2,0,1
17826,2025-01-07,Provisioning Issue,OK,Chat,1,0,1
17827,2025-01-19,Provisioning Issue,Callback,Phone,2,0,1
17828,2025-01-21,Provisioning Issue,Callback,Phone,3,0,0
17829,2025-01-28,Activation Issue,Pending_Customer,Chat,3,0,0
17830,2025-01-08,Download/Install,OK,Phone,2,0,1
17831,2025-01-11,Provisioning Issue,Pending_Customer,Phone,2,0,1
17832,2025-01-16,How To,Received,Chat,4,1,0
17833,2025-01-09,Provisioning Issue,OK,Chat,4,1,0
17834,2025-01-26,Update,OK,Chat,5,1,0
17835,2025-01-20,Download/Install,Pending_Customer,Chat,3,0,0
17836,2025-01-04,Download/Install,Pending_Customer,Phone,1,0,1
17837,2025-01-04,How To,Callback,Chat,1,0,1
17838,2025-01-13,Download/Install,Pending_Customer,Phone,3,0,0
17839,2025-01-11,Provisioning Issue,Pending_Agent,Chat,3,0,0
17840,2025-01-04,Provisioning Issue,Pending_Agent,Phone,3,0,0
17841,2025-01-06,Download/Install,OK,Chat,1,0,1
17842,2025-01-10,Provisioning Issue,Received,Chat,1,0,1
17843,2025-01-08,How To,Callback,Phone,3,0,0
17844,2025-01-25,How To,Received,Chat,1,0,1
17845,2025-01-03,Activation Issue,Received,Phone,5,1,0
17846,2025-01-01,Provisioning Issue,Received,Chat,3,0,0
17847,2025-01-24,Download/Install,OK,Phone,4,1,0
17848,2025-01-10,Provisioning Issue,OK,Phone,5,1,0
17849,2025-01-04,Activation Issue,Pending_Customer,Phone,3,0,0
17850,2025-01-12,Activation Issue,OK,Chat,2,0,1
17851,2025-01-13,Download/Install,Pending_Agent,Chat,3,0,0
17852,2025-01-11,Update,Pending_Agent,Phone,3,0,0
17853,2025-01-16,Update,OK,Phone,3,0,0
17854,2025-01-30,How To,Pending_Agent,Chat,5,1,0
17855,2025-01-16,Download/Install,Callback,Phone,3,0,0
17856,2025-01-02,Activation Issue,Received,Chat,1,0,1
17857,2025-01-01,Download/Install,Pending_Customer,Chat,5,1,0
17858,2025-01-14,Update,Pending_Customer,Chat,4,1,0
17859,2025-01-24,Activation Issue,OK,Phone,1,0,1
17860,2025-01-05,How To,Pending_Customer,Chat,2,0,1
17861,2025-01-15,Update,Pending_Agent,Chat,3,0,0
17862,2025-01-22,Update,OK,Chat,2,0,1
17863,2025-01-04,How To,Callback,Chat,4,1,0
17864,2025-01-15,Activation Issue,Received,Chat,2,0,1
17865,2025-01-26,Provisioning Issue,Callback,Chat,2,0,1
17866,2025-01-05,How To,Callback,Chat,2,0,1
17867,2025-01-28,How To,Received,Chat,5,1,0
17868,2025-01-07,Update,Pending_Agent,Phone,4,1,0
17869,2025-01-21,Download/Install,Pending_Customer,Chat,1,0,1
17870,2025-01-07,Activation Issue,Pending_Agent,Chat,2,0,1
17871,2025-01-28,Activation Issue,Pending_Customer,Phone,2,0,1
17872,2025-01-28,How To,OK,Chat,4,1,0
17873,2025-01-22,Update,OK,Chat,3,0,0
17874,2025-01-21,Activation Issue,Pending_Customer,Chat,3,0,0
17875,2025-01-08,How To,Callback,Chat,1,0,1
17876,2025-01-04,Download/Install,Callback,Chat,3,0,0
17877,2025-01-27,Update,Callback,Chat,1,0,1
17878,2025-01-13,How To,Pending_Customer,Chat,2,0,1
17879,2025-01-24,Activation Issue,Pending_Customer,Chat,4,1,0
17880,2025-01-10,Activation Issue,Pending_Agent,Chat,1,0,1
17881,2025-01-08,Update,Pending_Agent,Phone,1,0,1
17882,2025-01-29,Update,Received,Chat,3,0,0
17883,2025-01-16,Activation Issue,Pending_Agent,Chat,5,1,0
17884,2025-01-28,Update,Received,Phone,2,0,1
17885,2025-01-16,Download/Install,OK,Chat,2,0,1
17886,2025-01-12,Update,Pending_Customer,Chat,4,1,0
17887,2025-01-09,Download/Install,OK,Chat,3,0,0
17888,2025-01-07,How To,OK,Phone,5,1,0
17889,2025-01-11,Provisioning Issue,Pending_Customer,Phone,4,1,0
17890,2025-01-23,Update,Pending_Agent,Phone,4,1,0
17891,2025-01-17,Update,Pending_Customer,Chat,3,0,0
17892,2025-01-17,How To,OK,Chat,1,0,1
17893,2025-01-23,Provisioning Issue,Received,Chat,1,0,1
17894,2025-01-01,How To,Received,Chat,3,0,0
17895,2025-01-31,Download/Install,Pending_Agent,Phone,3,0,0
